Fartøy ID,Registreringsmerke,Fartøynavn,Fartøytype,Fartøygruppe,Lengde (meter),Lengdegruppe,Bredde (meter),Bruttotonnasje,Byggeår,Motorkraft (kW),Hjemkommune,Nasjonalitet
1998005026,M 0009F,JUNO,Fiskefartøy,Kyst,9.5,Under 11 m,3.05,8,1998,235.2941176470588,HUSTADVIKA,NORGE
1998005080,TF0038H,NORMA,Fiskefartøy,Kyst,9.45,Under 11 m,3.06,8,1982,75.0,HAMMERFEST,NORGE
1998005090,N 0008TN,UTVÆR,Fiskefartøy,Kyst,12.2,"11-14,99 m",4.18,19,1986,180.1470588235294,TRÆNA,NORGE
1998005104,F 0024SV,SOLBRIS,Fiskefartøy,Kyst,9.97,Under 11 m,2.95,10,1986,58.8235294117647,SØR-VARANGER,NORGE
1998005141,N 0223BR,ODIN,Fiskefartøy,Kyst,10.65,Under 11 m,3.6,12,1998,111.76470588235293,BRØNNØY,NORGE
1998005473,N 0025VV,SKOLMEN,Fiskefartøy,Kyst større,27.42,"21-27,99 m",8.5,340,1998,735.2941176470588,VESTVÅGØY,NORGE
1998005591,N 0031TN,TRÆLBØEN,Fiskefartøy,Kyst,9.24,Under 11 m,3.22,9,1985,55.882352941176464,TRÆNA,NORGE
1998006198,F 0178G,UNN KRISTIN,Samfiskefartøy,Kyst,12.71,"11-14,99 m",4.27,18,1995,152.20588235294116,GAMVIK,NORGE
1998006348,F 0023V,ONSØYGUTT II,Fiskefartøy,Kyst,10.18,Under 11 m,3.36,8,1972,113.23529411764704,VARDØ,NORGE
1998006423,N 0160R,VALVÆRGUTT,Fiskefartøy,Kyst,10.54,Under 11 m,4.1,18,1986,96.3235294117647,RØDØY,NORGE
1998006522,F 0029H,HAVØRNA,Fiskefartøy,Kyst,14.96,"11-14,99 m",5.44,25,1998,352.94117647058823,HAMMERFEST,NORGE
1998006587,NT0010NR,GULLFISK,Fiskefartøy,Kyst,9.45,Under 11 m,3.05,7,1974,73.52941176470588,NÆRØYSUND,NORGE
1998006635,N 0144VV,VERONICA JOSEPHINE,Fiskefartøy,Kyst,10.53,Under 11 m,3.62,12,1998,111.76470588235293,VESTVÅGØY,NORGE
1998007304,F 0003SV,LUNA,Fiskefartøy,Kyst,10.05,Under 11 m,3.0,10,1987,58.8235294117647,SØR-VARANGER,NORGE
1998007373,N 0240B,HORISONT,Fiskefartøy,Kyst,14.92,"11-14,99 m",5.54,25,1998,272.05882352941177,BODØ,NORGE
1998007707,F 0037V,LINDFISK,Fiskefartøy,Kyst,12.83,"11-14,99 m",3.96,17,1978,198.52941176470586,VARDØ,NORGE
1998007779,TF0033A,RAMCE,Fiskefartøy,Kyst,10.6,Under 11 m,3.9,7,1986,93.38235294117646,ALTA,NORGE
1998007816,TR0045ND,VALØYTIND,Fiskefartøy,Kyst,14.96,"11-14,99 m",5.51,25,1998,330.88235294117646,NÆRØYSUND,NORGE
1998008153,TF0047M,ORCA,Fiskefartøy,Kyst,10.57,Under 11 m,3.08,12,1998,224.26470588235293,MÅSØY,NORGE
1998008157,M 0101AV,BAKKE JR,Fiskefartøy,Kyst større,20.99,"15-20,99 m",6.85,180,1998,441.17647058823525,AVERØY,NORGE
1998008686,R 0033SK,SANDSBUEN,Fiskefartøy,Kyst,12.02,"11-14,99 m",3.81,18,1989,124.99999999999999,SOKNDAL,NORGE
1998008880,ST0002O,RAMBO,Fiskefartøy,Kyst,10.66,Under 11 m,3.8,12,1988,113.23529411764704,OSEN,NORGE
1998008981,F 0129NK,RAMPEN,Fiskefartøy,Kyst,10.62,Under 11 m,3.32,15,1982,73.52941176470588,NORDKAPP,NORGE
1998009098,T 0022T,TRÅLFISK,Fiskefartøy,Kyst,12.02,"11-14,99 m",4.32,18,1992,150.73529411764704,TROMSØ,NORGE
1998009113,M 0001U,HAVGLIMT,Fiskefartøy,Kyst,14.17,"11-14,99 m",4.45,23,1998,180.1470588235294,ULSTEIN,NORGE
1998009164,N 0052R,HANNA CAROLINE,Fiskefartøy,Kyst,10.4,Under 11 m,3.2,9,1983,111.76470588235293,RØDØY,NORGE
1998009552,SF0227V,NYKEN,Fiskefartøy,Kyst,9.7,Under 11 m,3.2,9,1982,84.55882352941175,KINN,NORGE
1998009739,N 0079TN,SANDFLÆSA,Fiskefartøy,Kyst,10.72,Under 11 m,3.87,14,1976,132.35294117647058,TRÆNA,NORGE
1998009863,N 0008BØ,HAVSULA,Fiskefartøy,Kyst,10.66,Under 11 m,4.05,12,1994,187.5,BØ i Nordland,NORGE
1998010708,T 0107LK,RENNEBUEN,Fiskefartøy,Kyst,5.3,Under 11 m,1.85,,1993,18.38235294117647,SENJA,NORGE
1998011358,N 0170H,TJELDUNGEN,Fiskefartøy,Kyst,10.11,Under 11 m,3.2,8,1984,99.26470588235293,HADSEL,NORGE
1998011535,TF0010B,KRABAT,Fiskefartøy,Kyst,7.98,Under 11 m,2.55,4,1980,58.8235294117647,BERLEVÅG,NORGE
1998012393,TK0025BL,SANTOS,Fiskefartøy,Kyst,10.09,Under 11 m,3.37,10,1974,202.20588235294116,BAMBLE,NORGE
1998012408,F 0219NK,STILIAN,Fiskefartøy,Kyst,9.78,Under 11 m,3.64,9,1978,62.49999999999999,NORDKAPP,NORGE
1998012457,H 0060B,SANTOS,Fiskefartøy,Kyst,10.55,Under 11 m,4.1,16,1985,257.35294117647055,BØMLO,NORGE
1998012575,M 0039G,ORBIT,Fiskefartøy,Kyst,10.65,Under 11 m,3.6,10,1998,111.76470588235293,GISKE,NORGE
1998012689,TF0004NK,FRYD,Fiskefartøy,Kyst,9.6,Under 11 m,3.1,9,1996,158.08823529411762,NORDKAPP,NORGE
1998012857,VA0081LS,STORVIG,Fiskefartøy,Kyst større,23.95,"21-27,99 m",7.6,207,1998,530.8823529411765,LINDESNES,NORGE
1999000150,N 0025VS,INGRID-KRISTINE,Fiskefartøy,Kyst,10.2,Under 11 m,3.26,11,1982,77.94117647058823,VEVELSTAD,NORGE
1999000395,F 0100A,FRØYA MARIE,Fiskefartøy,Kyst,12.34,"11-14,99 m",4.34,23,1981,216.17647058823528,ALTA,NORGE
1999000568,M 0350SM,SØRBØEN,Fiskefartøy,Kyst større,29.9,28 m og over ,8.0,272,1985,698.5294117647059,SMØLA,NORGE
1999000698,TF0027H,MORILD,Fiskefartøy,Kyst,9.25,Under 11 m,3.2,8,1984,9.558823529411764,HAMMERFEST,NORGE
1999000794,ST0052H,HITTERVÆRING,Fiskefartøy,Kyst,14.99,"11-14,99 m",4.58,32,1987,220.58823529411762,HITRA,NORGE
1999001389,F 0028N,AMANDA,Fiskefartøy,Kyst,7.84,Under 11 m,2.9,4,1984,31.617647058823525,NESSEBY,NORGE
1999001431,F 0010B,DYPFJORD,Fiskefartøy,Kyst større,22.91,"21-27,99 m",7.82,177,1999,441.17647058823525,BERLEVÅG,NORGE
1999001435,M 0002S,HAUGSTAD,Fiskefartøy,Kyst,14.82,"11-14,99 m",5.41,25,1999,274.2647058823529,SANDE i Møre og Romsdal,NORGE
1999001513,N 0047VV,BÅTSFJORD,Fiskefartøy,Hav,50.2,28 m og over ,12.2,1190,1999,2867.6470588235293,VESTVÅGØY,NORGE
1999001534,TF0002LA,LOPPATIND,Fiskefartøy,Kyst,10.62,Under 11 m,3.89,14,1975,88.23529411764706,LOPPA,NORGE
1999001677,TF0068LB,TØMMERVIK,Fiskefartøy,Kyst,7.62,Under 11 m,2.45,3,1970,34.55882352941176,LEBESBY,NORGE
1999001777,TF0096NK,MILO,Fiskefartøy,Kyst,10.08,Under 11 m,3.43,10,1981,80.1470588235294,NORDKAPP,NORGE
1999001960,F 0022NK,BØRNES,Fiskefartøy,Kyst større,20.99,"15-20,99 m",6.5,100,1999,404.4117647058823,NORDKAPP,NORGE
1999002396,N 0144Ø,INGRID,Fiskefartøy,Kyst,12.26,"11-14,99 m",3.71,19,1991,180.1470588235294,ØKSNES,NORGE
1999002686,N 0143V,IDA BEATE,Fiskefartøy,Kyst,14.94,"11-14,99 m",5.05,24,1987,264.70588235294116,VÅGAN,NORGE
1999002713,N 0087Ø,ØKSNESVÆRING,Fiskefartøy,Kyst større,27.98,"21-27,99 m",8.5,326,1999,745.5882352941176,ØKSNES,NORGE
1999002885,M 0049SM,ANDREA,Fiskefartøy,Kyst,9.04,Under 11 m,3.2,7,1982,45.588235294117645,SMØLA,NORGE
1999003014,T 0099LK,FJORDCAT,Fiskefartøy,Kyst,10.52,Under 11 m,2.95,12,1999,154.41176470588235,SENJA,NORGE
1999003262,H 0062S,BOGASKJÆR,Fiskefartøy,Kyst,14.98,"11-14,99 m",5.03,24,1999,294.11764705882354,ØYGARDEN,NORGE
1999003323,VL0184SU,SJARMØR,Fiskefartøy,Hav,61.75,28 m og over ,11.6,1192,1999,2757.3529411764703,SOLUND,NORGE
1999003640,M 0010ØG,STORSEISUND,Fiskefartøy,Kyst,10.03,Under 11 m,3.4,9,1978,99.26470588235293,ÅLESUND,NORGE
1999003691,F 0041V,SILEGG,Fiskefartøy,Kyst,10.6,Under 11 m,3.8,10,1987,124.99999999999999,VARDØ,NORGE
1999003712,M 0012G,LORAN,Fiskefartøy,Hav,51.2,28 m og over ,11.0,1292,1999,1470.5882352941176,GISKE,NORGE
1999003821,M 0149F,FREKØY,Fiskefartøy,Kyst,11.47,"11-14,99 m",3.6,15,1999,128.67647058823528,HUSTADVIKA,NORGE
1999003840,VL0014A,PLØY,Fiskefartøy,Kyst,14.94,"11-14,99 m",5.61,25,1999,338.9705882352941,ASKVOLL,NORGE
1999003872,TF0045HV,SAVANNAH,Fiskefartøy,Kyst,10.07,Under 11 m,3.37,10,1995,113.23529411764704,HASVIK,NORGE
1999004234,T 0070KN,DUNVIK,Fiskefartøy,Kyst,9.45,Under 11 m,3.06,8,1981,61.764705882352935,KVÆNANGEN,NORGE
1999004246,M 0071G,NESBAKK,Fiskefartøy,Hav,44.8,28 m og over ,11.0,1184,1999,1117.6470588235293,GISKE,NORGE
1999004390,F 0095H,INGVARDSON,Fiskefartøy,Kyst større,20.95,"15-20,99 m",6.5,149,1991,536.7647058823529,HAMMERFEST,NORGE
1999004885,N 0107V,OLE OSKAR,Fiskefartøy,Kyst større,26.2,"21-27,99 m",8.0,236,1985,720.5882352941176,VÅGAN,NORGE
1999005151,TF0120NK,MÅRTIND,Fiskefartøy,Kyst,8.62,Under 11 m,2.64,7,1973,60.29411764705882,NORDKAPP,NORGE
1999005431,TF0024VS,LYSØY,Fiskefartøy,Kyst,9.57,Under 11 m,3.17,8,1979,94.11764705882352,VADSØ,NORGE
1999005603,N 0026BØ,LOKKØYVÆRING,Fiskefartøy,Kyst,10.01,Under 11 m,2.99,8,1983,80.88235294117646,BØ i Nordland,NORGE
1999005712,N 0057Ø,ORION,Fiskefartøy,Kyst,10.66,Under 11 m,3.51,10,1999,128.67647058823528,ØKSNES,NORGE
1999005885,TF0025B,FELICIA,Fiskefartøy,Kyst,9.03,Under 11 m,2.85,7,1987,51.470588235294116,BERLEVÅG,NORGE
1999005930,N 0066ME,NYEGGA,Fiskefartøy,Kyst,8.7,Under 11 m,3.2,8,1982,99.26470588235293,MELØY,NORGE
1999006223,TF0015G,LISTER,Fiskefartøy,Kyst,7.99,Under 11 m,3.05,4,1960,55.882352941176464,GAMVIK,NORGE
1999006302,N 0068L,FANGST,Fiskefartøy,Kyst,9.24,Under 11 m,3.22,7,1995,73.52941176470588,LURØY,NORGE
1999006371,N 0001HR,CAMILLA,Fiskefartøy,Kyst,10.64,Under 11 m,3.0,10,1985,76.47058823529412,HERØY i Nordland,NORGE
1999006736,TF0068NK,SKARSVÅG,Fiskefartøy,Kyst,10.52,Under 11 m,3.8,12,1978,123.52941176470587,NORDKAPP,NORGE
1999006843,F 0059M,ROLVSØYHAV,Fiskefartøy,Kyst,10.66,Under 11 m,4.14,18,1976,134.55882352941177,MÅSØY,NORGE
1999007181,N 0009A,JANNE-MARIE,Fiskefartøy,Kyst,10.02,Under 11 m,3.18,10,1998,85.29411764705881,ANDØY,NORGE
1999007368,TF0005NA,SEVA,Fiskefartøy,Kyst,10.26,Under 11 m,3.07,7,1980,63.23529411764705,NORDREISA,NORGE
1999007551,F 0056BD,RAGNAR LODBROK,Fiskefartøy,Kyst,9.7,Under 11 m,3.4,11,1979,128.67647058823528,BÅTSFJORD,NORGE
1999008412,NT0500V,TRØNDERBAS,Fiskefartøy,Hav,68.25,28 m og over ,14.0,2213,1999,5514.7058823529405,NÆRØYSUND,NORGE
1999008413,R 0182K,VICMA,Fiskefartøy,Kyst,10.98,Under 11 m,4.5,51,1999,272.05882352941177,KARMØY,NORGE
1999009104,M 0042AK,AUKRAVÆRING,Fiskefartøy,Kyst,10.31,Under 11 m,3.35,12,1992,93.38235294117646,AUKRA,NORGE
1999009130,N 0079HR,MARIANNE,Fiskefartøy,Kyst,10.62,Under 11 m,3.85,16,1993,111.76470588235293,HERØY i Nordland,NORGE
1999009151,F 0142NK,HARDY-GUTTEN,Fiskefartøy,Kyst,7.86,Under 11 m,2.54,4,1980,32.35294117647059,NORDKAPP,NORGE
1999009217,TF0041NK,SELMA,Fiskefartøy,Kyst,10.98,Under 11 m,3.02,12,1985,77.20588235294117,NORDKAPP,NORGE
1999009281,VL0055A,ATLØY VIKING,Fiskefartøy,Hav,33.76,28 m og over ,9.0,499,1999,745.5882352941176,ASKVOLL,NORGE
1999009328,H 0170B,LAILA,Fiskefartøy,Kyst,9.93,Under 11 m,3.18,10,1981,86.02941176470587,BØMLO,NORGE
1999010151,F 0107NK,STENSØY,Fiskefartøy,Kyst,10.36,Under 11 m,3.22,9,1978,110.29411764705881,NORDKAPP,NORGE
1999010280,SF0010S,ARGO JUNIOR,Fiskefartøy,Kyst,14.95,"11-14,99 m",5.33,24,1999,231.6176470588235,STAD,NORGE
1999010651,T 0053SE,KIM ROBIN,Fiskefartøy,Kyst,10.38,Under 11 m,3.26,10,1982,52.94117647058823,SENJA,NORGE
1999010693,TF0029LB,NORDTIND,Fiskefartøy,Kyst,10.53,Under 11 m,4.15,12,1999,128.67647058823528,LEBESBY,NORGE
1999010785,N 0141Ø,SOFIE MARIE,Fiskefartøy,Kyst,10.25,Under 11 m,3.3,11,1986,169.1176470588235,ØKSNES,NORGE
1999010936,M 0045F,PERO,Fiskefartøy,Kyst,7.65,Under 11 m,2.5,3,1984,58.8235294117647,HUSTADVIKA,NORGE
1999010977,N 0082A,TRITON,Samfiskefartøy,Kyst,14.6,"11-14,99 m",4.3,23,1981,147.05882352941177,ANDØY,NORGE
1999011018,N 0034AH,FRØGRUNN,Fiskefartøy,Kyst,10.66,Under 11 m,3.1,12,1986,58.8235294117647,ALSTAHAUG,NORGE
1999011605,TR0001ND,PEIK,Fiskefartøy,Kyst,9.86,Under 11 m,3.2,8,1982,111.76470588235293,NÆRØYSUND,NORGE
1999011741,TF0026BD,VIKTORIJA,Fiskefartøy,Kyst,9.04,Under 11 m,2.45,7,1982,80.88235294117646,BÅTSFJORD,NORGE
1999012033,T 0501LK,HALLVARDSON,Fiskefartøy,Kyst større,20.99,"15-20,99 m",7.0,144,1988,397.0588235294117,SENJA,NORGE
1999012721,R 0200K,OLAUG,Fiskefartøy,Kyst,12.52,"11-14,99 m",3.73,10,1995,183.8235294117647,KARMØY,NORGE
1999013090,M 0085HØ,STORHOLM,Fiskefartøy,Kyst,14.7,"11-14,99 m",5.05,12,1999,386.02941176470586,HERØY i Møre og Romsdal,NORGE
1999013351,TF0046SE,LANGNESØYR,Fiskefartøy,Kyst,10.66,Under 11 m,3.64,12,1999,113.23529411764704,SENJA,NORGE
2000000179,M 0034F,VÅGØY,Fiskefartøy,Kyst,12.83,"11-14,99 m",3.96,17,1977,117.6470588235294,HUSTADVIKA,NORGE
2000000211,M 0022A,HOFF JR,Fiskefartøy,Kyst,7.4,Under 11 m,2.5,3,1986,47.79411764705882,ÅLESUND,NORGE
2000000824,M 0003A,KNAPPEN,Fiskefartøy,Kyst,9.73,Under 11 m,3.28,9,1987,66.17647058823529,ÅLESUND,NORGE
2000013195,F 0211NK,MATHILDE,Fiskefartøy,Kyst,10.55,Under 11 m,3.4,10,2000,113.23529411764704,NORDKAPP,NORGE
2000013199,R 0022ST,KASPAR,Fiskefartøy,Kyst,12.95,"11-14,99 m",4.61,20,2000,213.97058823529412,STRAND,NORGE
2000013220,T 0002KD,JAN PETER,Fiskefartøy,Kyst,7.21,Under 11 m,2.56,3,1986,32.35294117647059,KÅFJORD,NORGE
2000013263,F 0167A,SJØPIA,Fiskefartøy,Kyst,10.49,Under 11 m,3.14,12,2000,227.94117647058823,ALTA,NORGE
2000013274,VL0063AV,HARGO,Fiskefartøy,Hav,61.75,28 m og over ,11.6,1190,2000,2757.3529411764703,AUSTEVOLL,NORGE
2000013290,H 0016B,KVIKK 2,Fiskefartøy,Kyst,10.6,Under 11 m,3.9,12,1986,111.76470588235293,BØMLO,NORGE
2000013297,H 0175B,BØMMELBAS,Fiskefartøy,Hav,61.54,28 m og over ,11.6,1206,2000,2757.3529411764703,BØMLO,NORGE
2000013333,M 0008GS,EVA,Fiskefartøy,Kyst,10.5,Under 11 m,2.95,12,2000,235.2941176470588,GJEMNES,NORGE
2000013339,N 0030H,VESTTIND,Fiskefartøy,Hav,60.0,28 m og over ,14.0,2255,2000,5522.058823529412,HADSEL,NORGE
2000013360,R 0010TV,BORGØYEN,Fiskefartøy,Kyst,7.7,Under 11 m,2.7,4,2000,88.23529411764706,TYSVÆR,NORGE
2000013380,M 0406H,KORALHAV,Fiskefartøy,Hav,39.94,28 m og over ,10.58,850,2000,959.5588235294117,ÅLESUND,NORGE
2000013414,TF0024HV,RØSTJENTA,Fiskefartøy,Kyst,14.97,"11-14,99 m",5.33,25,2000,264.70588235294116,HASVIK,NORGE
2000013434,H 0009FJ,SIGLEVIK,Fiskefartøy,Kyst,11.35,"11-14,99 m",3.45,14,2000,133.8235294117647,FITJAR,NORGE
2000013481,N 0109BØ,NYGRUNN,Fiskefartøy,Kyst,12.24,"11-14,99 m",4.56,19,1999,183.8235294117647,BØ i Nordland,NORGE
2000013517,SF0246A,HILLERSØY,Fiskefartøy,Hav,36.34,28 m og over ,9.0,499,2000,746.3235294117646,ASKVOLL,NORGE
2000013547,TR0002NR,A-BAS,Fiskefartøy,Kyst,6.8,Under 11 m,2.4,2,1969,60.29411764705882,NÆRØYSUND,NORGE
2000013568,R 0005S,SANGIS,Fiskefartøy,Kyst,10.54,Under 11 m,4.63,12,2000,257.35294117647055,STAVANGER,NORGE
2000013581,R 0080ES,ROALDSEN,Fiskefartøy,Hav,58.92,28 m og over ,10.9,1185,1999,2397.0588235294117,EIGERSUND,NORGE
2000013592,SF0012F,BLUEFIN,Fiskefartøy,Hav,34.79,28 m og over ,7.5,331,2000,735.2941176470588,KINN,NORGE
2000013598,M 0070G,BULDRIAN,Fiskefartøy,Kyst,10.51,Under 11 m,3.0,10,1999,224.26470588235293,GISKE,NORGE
2000013623,T 0001H,J.BERGVOLL,Fiskefartøy,Hav,57.3,28 m og over ,12.6,1483,2000,2867.6470588235293,HARSTAD,NORGE
2000013631,F 0090A,YLVA MARIE,Fiskefartøy,Kyst,9.6,Under 11 m,2.89,8,1998,148.52941176470588,ALTA,NORGE
2000013646,VL0050AV,FLIPPER,Fiskefartøy,Kyst større,27.1,"21-27,99 m",8.0,259,2000,639.7058823529411,AUSTEVOLL,NORGE
2000013655,SF0069SU,BARSTEIN,Fiskefartøy,Kyst,14.94,"11-14,99 m",5.49,25,2000,301.4705882352941,SOLUND,NORGE
2000013801,M 0065G,SYNES,Fiskefartøy,Hav,54.6,28 m og over ,13.0,1498,2000,3676.4705882352937,GISKE,NORGE
2000013802,N 0014Ø,GUNNAR JARL,Fiskefartøy,Kyst større,20.95,"15-20,99 m",7.2,162,2000,529.4117647058823,ØKSNES,NORGE
2000013803,F 0043BD,ANDOPSVÆRING,Fiskefartøy,Kyst større,21.3,"21-27,99 m",7.2,162,2000,529.4117647058823,BÅTSFJORD,NORGE
2000013887,H 0001B,VIKØY,Fiskefartøy,Kyst,10.6,Under 11 m,3.9,,2000,113.23529411764704,BØMLO,NORGE
2000013901,N 0030BØ,VIKANFJORD,Fiskefartøy,Kyst,10.55,Under 11 m,3.46,11,2001,132.35294117647058,BØ i Nordland,NORGE
2001013921,ST0005F,FRØYSTEIN,Fiskefartøy,Kyst,18.05,"15-20,99 m",5.8,80,2000,347.7941176470588,FRØYA,NORGE
2001014101,N 0026MS,JARL INGE,Samfiskefartøy,Kyst,14.92,"11-14,99 m",5.45,,2001,302.20588235294116,MOSKENES,NORGE
2001014202,M 0013A,NYSTAD JR,Fiskefartøy,Kyst,10.64,Under 11 m,3.98,,2001,144.1176470588235,ÅLESUND,NORGE
2001014203,TF0039A,HAMNESBUEN,Fiskefartøy,Kyst,10.5,Under 11 m,3.82,,2001,154.41176470588235,ALTA,NORGE
2001014210,T 0290T,ALM,Fiskefartøy,Kyst,10.61,Under 11 m,3.42,,1984,77.94117647058823,TROMSØ,NORGE
2001014242,T 0014K,MARIANNE,Fiskefartøy,Kyst,14.95,"11-14,99 m",5.34,,2001,279.4117647058823,KARLSØY,NORGE
2001014363,F 0191NK,HELØYGUTT,Samfiskefartøy,Kyst,10.65,Under 11 m,4.18,,2001,120.58823529411764,NORDKAPP,NORGE
2001014402,SF0045A,BUEFJORD,Fiskefartøy,Hav,32.42,28 m og over ,8.85,429,2001,1117.6470588235293,ASKVOLL,NORGE
2001014449,M 0015RA,MÅNA,Fiskefartøy,Kyst,10.63,Under 11 m,3.85,,2001,80.1470588235294,RAUMA,NORGE
2001014463,M 0090F,NYMØRE,Fiskefartøy,Kyst,11.4,"11-14,99 m",3.63,,2001,128.67647058823528,HUSTADVIKA,NORGE
2001014526,F 0155VS,ELSE-K,Fiskefartøy,Kyst,12.9,"11-14,99 m",4.5,,2001,209.55882352941174,VADSØ,NORGE
2001014581,TR0035ND,BAKKEVÆRING,Fiskefartøy,Kyst større,27.43,"21-27,99 m",9.5,476,2001,750.0,NÆRØYSUND,NORGE
2001014708,TF0004V,HELGA,Fiskefartøy,Kyst,10.35,Under 11 m,3.4,,2001,301.4705882352941,VARDØ,NORGE
2001014761,M 0345A,STOREGG,Fiskefartøy,Kyst større,27.99,"21-27,99 m",8.0,320,2001,735.2941176470588,ÅLESUND,NORGE
2001014790,TF0034HV,JONE,Fiskefartøy,Kyst,7.65,Under 11 m,2.5,,1974,58.8235294117647,HASVIK,NORGE
2001014861,F 0441NK,KING NORDKAPP 1,Fiskefartøy,Kyst,12.98,"11-14,99 m",4.45,,2000,183.8235294117647,NORDKAPP,NORGE
2001014889,TF0006H,WIIKJENTA,Fiskefartøy,Kyst,7.47,Under 11 m,2.0,,1983,22.058823529411764,HAMMERFEST,NORGE
2001014894,TF0052K,RASA,Fiskefartøy,Kyst,10.25,Under 11 m,3.82,,2001,268.38235294117646,KARLSØY,NORGE
2001014946,TR0001AA,STJERNTIND,Fiskefartøy,Kyst,10.66,Under 11 m,4.64,,2001,183.8235294117647,ÅFJORD,NORGE
2001014982,N 0022A,NORSOL,Fiskefartøy,Kyst,12.06,"11-14,99 m",3.46,,2001,128.67647058823528,ANDØY,NORGE
2001015108,N 0084DA,ØYVÅGEN,Fiskefartøy,Kyst,10.3,Under 11 m,3.8,,2001,71.3235294117647,DØNNA,NORGE
2001015161,R 0003HA,MARIE EMILIE,Fiskefartøy,Kyst,16.1,"15-20,99 m",6.02,63,1992,338.235294117647,HÅ,NORGE
2001015162,TR0031ND,BAKKEVÆRING,Fiskefartøy,Kyst,18.25,"15-20,99 m",6.28,90,2001,367.6470588235294,NÆRØYSUND,NORGE
2001015241,F 0066BD,KILDIN,Fiskefartøy,Hav,37.36,28 m og over ,9.0,496,2001,735.2941176470588,BÅTSFJORD,NORGE
2001015341,TR0091AA,STORSTEIN,Fiskefartøy,Kyst større,27.3,"21-27,99 m",7.5,288,2001,529.4117647058823,ÅFJORD,NORGE
2001015483,N 0047ME,NORDLYS,Fiskefartøy,Kyst,10.7,Under 11 m,3.65,,2001,113.23529411764704,MELØY,NORGE
2001015541,H 0074AV,TALBOR,Fiskefartøy,Hav,64.0,28 m og over ,13.0,1514,2001,3529.411764705882,AUSTEVOLL,NORGE
2001015841,TR0200F,TESSA,Fiskefartøy,Kyst,12.2,"11-14,99 m",3.65,,2001,128.67647058823528,FRØYA,NORGE
2001015869,VL0074AV,HEVRØY,Fiskefartøy,Kyst,14.88,"11-14,99 m",5.35,,2001,294.11764705882354,AUSTEVOLL,NORGE
2001016062,SF0012S,LINDISFARNE,Fiskefartøy,Kyst,10.97,Under 11 m,3.6,,1998,220.58823529411762,STAD,NORGE
2001016261,TF0100A,JENS KRISTIAN,Fiskefartøy,Kyst større,27.3,"21-27,99 m",9.5,397,2001,1250.0,ALTA,NORGE
2001016302,VL0040B,SØRWAAG,Samfiskefartøy,Kyst,14.99,"11-14,99 m",6.0,,2001,348.52941176470586,BØMLO,NORGE
2001016401,F 0014H,DOGGI,Fiskefartøy,Hav,39.79,28 m og over ,10.5,691,2001,1838.2352941176468,HAMMERFEST,NORGE
2001016601,N 0007SO,OLAGUTT,Fiskefartøy,Hav,30.45,28 m og over ,8.5,344,2001,713.235294117647,SORTLAND,NORGE
2001016961,F 0075BD,WILFREDSON,Fiskefartøy,Kyst,10.3,Under 11 m,3.4,,2001,249.99999999999997,BÅTSFJORD,NORGE
2002016624,N 0145H,NYGRUND,Fiskefartøy,Kyst,10.54,Under 11 m,3.39,,2001,113.23529411764704,HADSEL,NORGE
2002016701,TF0031V,VILMA,Fiskefartøy,Kyst,10.1,Under 11 m,4.1,,1991,220.58823529411762,VARDØ,NORGE
2002016821,M 0040A,HAVELLA,Fiskefartøy,Kyst,14.98,"11-14,99 m",6.05,,2001,338.9705882352941,ÅLESUND,NORGE
2002016864,ST0075R,EIVÆRING,Fiskefartøy,Kyst,10.65,Under 11 m,3.64,,2002,113.23529411764704,ÅFJORD,NORGE
2002017008,F 0012M,INGØYVÆRING,Samfiskefartøy,Kyst,10.65,Under 11 m,4.13,,2002,128.67647058823528,MÅSØY,NORGE
2002017061,N 0146F,JUVEL,Fiskefartøy,Kyst,10.42,Under 11 m,3.4,,2002,249.99999999999997,FLAKSTAD,NORGE
2002017304,M 0020SA,KAROLENE,Fiskefartøy,Kyst,10.65,Under 11 m,3.65,,2002,113.23529411764704,SULA,NORGE
2002017387,T 0138S,KATLA,Fiskefartøy,Kyst,14.95,"11-14,99 m",5.94,54,2002,514.7058823529411,SKJERVØY,NORGE
2002017602,TF0040KN,NYLAND,Fiskefartøy,Kyst,10.5,Under 11 m,3.2,,2001,235.2941176470588,KVÆNANGEN,NORGE
2002017708,T 0040K,CHUBBA,Fiskefartøy,Kyst,10.28,Under 11 m,2.95,,2002,249.99999999999997,KARLSØY,NORGE
2002017741,T 0114T,FRUHOLMEN,Fiskefartøy,Kyst større,25.33,"21-27,99 m",6.7,177,2002,610.2941176470588,TROMSØ,NORGE
2002017901,AG0033K,SIGJO,Fiskefartøy,Kyst,10.63,Under 11 m,4.53,,2002,187.5,KRISTIANSAND,NORGE
2002017985,TF0019H,TEODOR,Fiskefartøy,Kyst,10.65,Under 11 m,3.75,,1984,198.52941176470586,HAMMERFEST,NORGE
2002018241,NT0186V,VIKNAFISK,Fiskefartøy,Kyst,10.6,Under 11 m,2.95,,2002,227.94117647058823,NÆRØYSUND,NORGE
2002018243,M 0043A,MARI,Fiskefartøy,Kyst,9.5,Under 11 m,3.3,,1990,229.41176470588235,ÅLESUND,NORGE
2002018423,N 0005BØ,NORBUEN,Fiskefartøy,Kyst,12.22,"11-14,99 m",4.52,,2002,160.2941176470588,BØ i Nordland,NORGE
